Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_us,Concepte,Valor
2022,10,Sant Martí,73,la Verneda i la Pau,137,Solars,Valor_cad_€,2589870.6
2022,10,Sant Martí,73,la Verneda i la Pau,138,Aparcament,Valor_cad_€,1127119.33
2022,10,Sant Martí,73,la Verneda i la Pau,138,Comerç,Valor_cad_€,2910972.52
2022,10,Sant Martí,73,la Verneda i la Pau,138,Ensenyament i Cultura,Valor_cad_€,1111708.39
2022,10,Sant Martí,73,la Verneda i la Pau,138,Esportiu,Valor_cad_€,3013589.59
2022,10,Sant Martí,73,la Verneda i la Pau,138,Indústria,Valor_cad_€,5540600.35
2022,10,Sant Martí,73,la Verneda i la Pau,138,Residencial,Valor_cad_€,25785447.71
2022,10,Sant Martí,73,la Verneda i la Pau,138,Solars,Valor_cad_€,37730899.63
2022,10,Sant Martí,73,la Verneda i la Pau,139,Aparcament,Valor_cad_€,291406.56
2022,10,Sant Martí,73,la Verneda i la Pau,139,Comerç,Valor_cad_€,1299647.33
2022,10,Sant Martí,73,la Verneda i la Pau,139,Residencial,Valor_cad_€,25617081.52
2022,10,Sant Martí,73,la Verneda i la Pau,140,Comerç,Valor_cad_€,102418.63
2022,10,Sant Martí,73,la Verneda i la Pau,140,Residencial,Valor_cad_€,29200075.39
2022,10,Sant Martí,73,la Verneda i la Pau,140,Solars,Valor_cad_€,84409.00
2022,10,Sant Martí,73,la Verneda i la Pau,141,Aparcament,Valor_cad_€,1374108.28
2022,10,Sant Martí,73,la Verneda i la Pau,141,Comerç,Valor_cad_€,1223286.78
2022,10,Sant Martí,73,la Verneda i la Pau,141,Residencial,Valor_cad_€,23776729.18
2022,10,Sant Martí,73,la Verneda i la Pau,141,Solars,Valor_cad_€,1448247.00
2022,10,Sant Martí,73,la Verneda i la Pau,142,Aparcament,Valor_cad_€,683394.89
2022,10,Sant Martí,73,la Verneda i la Pau,142,Comerç,Valor_cad_€,1104382.46
2022,10,Sant Martí,73,la Verneda i la Pau,142,Oficines,Valor_cad_€,4120578.72
2022,10,Sant Martí,73,la Verneda i la Pau,142,Religiós,Valor_cad_€,1030073.16
2022,10,Sant Martí,73,la Verneda i la Pau,142,Residencial,Valor_cad_€,29618634.07
2022,10,Sant Martí,73,la Verneda i la Pau,142,Sanitat,Valor_cad_€,864632.35
2022,10,Sant Martí,73,la Verneda i la Pau,142,Solars,Valor_cad_€,614144.00
2022,10,Sant Martí,73,la Verneda i la Pau,143,Ensenyament i Cultura,Valor_cad_€,2120854.73
2022,10,Sant Martí,73,la Verneda i la Pau,143,Residencial,Valor_cad_€,38261394.78
2022,10,Sant Martí,73,la Verneda i la Pau,143,Solars,Valor_cad_€,132427.00
2022,1,Ciutat Vella,1,el Raval,1,Administracions Publiques,Nombre,2
2022,1,Ciutat Vella,1,el Raval,1,Aparcament,Nombre,60
2022,1,Ciutat Vella,1,el Raval,1,Comerç,Nombre,38
2022,1,Ciutat Vella,1,el Raval,1,Ensenyament i Cultura,Nombre,4
2022,1,Ciutat Vella,1,el Raval,1,Espectacles,Nombre,1
2022,1,Ciutat Vella,1,el Raval,1,Indústria,Nombre,1
2022,1,Ciutat Vella,1,el Raval,1,Oficines,Nombre,143
2022,1,Ciutat Vella,1,el Raval,1,Religiós,Nombre,1
2022,1,Ciutat Vella,1,el Raval,1,Residencial,Nombre,711
2022,1,Ciutat Vella,1,el Raval,1,Sanitat,Nombre,1
2022,1,Ciutat Vella,1,el Raval,1,Solars,Nombre,11
2022,1,Ciutat Vella,1,el Raval,1,Turisme i Hostaleria,Nombre,8
2022,1,Ciutat Vella,1,el Raval,2,Aparcament,Nombre,41
2022,1,Ciutat Vella,1,el Raval,2,Comerç,Nombre,54
2022,1,Ciutat Vella,1,el Raval,2,Ensenyament i Cultura,Nombre,2
2022,1,Ciutat Vella,1,el Raval,2,Espectacles,Nombre,1
2022,1,Ciutat Vella,1,el Raval,2,Residencial,Nombre,549
2022,1,Ciutat Vella,1,el Raval,2,Solars,Nombre,5
2022,1,Ciutat Vella,1,el Raval,2,Turisme i Hostaleria,Nombre,32
2022,1,Ciutat Vella,1,el Raval,3,Aparcament,Nombre,227
2022,1,Ciutat Vella,1,el Raval,3,Comerç,Nombre,101
2022,1,Ciutat Vella,1,el Raval,3,Ensenyament i Cultura,Nombre,3
2022,1,Ciutat Vella,1,el Raval,3,Oficines,Nombre,4
2022,1,Ciutat Vella,1,el Raval,3,Residencial,Nombre,1095
2022,1,Ciutat Vella,1,el Raval,3,Sanitat,Nombre,1
2022,1,Ciutat Vella,1,el Raval,3,Solars,Nombre,1
2022,1,Ciutat Vella,1,el Raval,3,Turisme i Hostaleria,Nombre,4
2022,1,Ciutat Vella,1,el Raval,4,Administracions Publiques,Nombre,1
2022,1,Ciutat Vella,1,el Raval,4,Aparcament,Nombre,283
2022,1,Ciutat Vella,1,el Raval,4,Comerç,Nombre,62
2022,1,Ciutat Vella,1,el Raval,4,Ensenyament i Cultura,Nombre,3
2022,1,Ciutat Vella,1,el Raval,4,Espectacles,Nombre,3
2022,1,Ciutat Vella,1,el Raval,4,Esportiu,Nombre,1
2022,1,Ciutat Vella,1,el Raval,4,Oficines,Nombre,18
2022,1,Ciutat Vella,1,el Raval,4,Religiós,Nombre,1
2022,1,Ciutat Vella,1,el Raval,4,Residencial,Nombre,1123
2022,1,Ciutat Vella,1,el Raval,4,Solars,Nombre,13
2022,1,Ciutat Vella,1,el Raval,4,Turisme i Hostaleria,Nombre,6
2022,1,Ciutat Vella,1,el Raval,5,Administracions Publiques,Nombre,1
2022,1,Ciutat Vella,1,el Raval,5,Aparcament,Nombre,240
2022,1,Ciutat Vella,1,el Raval,5,Comerç,Nombre,98
2022,1,Ciutat Vella,1,el Raval,5,Espectacles,Nombre,1
2022,1,Ciutat Vella,1,el Raval,5,Oficines,Nombre,3
2022,1,Ciutat Vella,1,el Raval,5,Residencial,Nombre,866
2022,1,Ciutat Vella,1,el Raval,5,Solars,Nombre,3
2022,1,Ciutat Vella,1,el Raval,5,Turisme i Hostaleria,Nombre,45
2022,1,Ciutat Vella,1,el Raval,6,Aparcament,Nombre,193
2022,1,Ciutat Vella,1,el Raval,6,Comerç,Nombre,47
2022,1,Ciutat Vella,1,el Raval,6,Indústria,Nombre,1
2022,1,Ciutat Vella,1,el Raval,6,Oficines,Nombre,1
2022,1,Ciutat Vella,1,el Raval,6,Religiós,Nombre,2
2022,1,Ciutat Vella,1,el Raval,6,Residencial,Nombre,577
2022,1,Ciutat Vella,1,el Raval,6,Sanitat,Nombre,1
2022,1,Ciutat Vella,1,el Raval,6,Solars,Nombre,1
2022,1,Ciutat Vella,1,el Raval,6,Turisme i Hostaleria,Nombre,21
2022,1,Ciutat Vella,1,el Raval,7,Aparcament,Nombre,74
2022,1,Ciutat Vella,1,el Raval,7,Comerç,Nombre,59
2022,1,Ciutat Vella,1,el Raval,7,Oficines,Nombre,7
2022,1,Ciutat Vella,1,el Raval,7,Residencial,Nombre,658
2022,1,Ciutat Vella,1,el Raval,7,Solars,Nombre,6
2022,1,Ciutat Vella,1,el Raval,7,Turisme i Hostaleria,Nombre,13
2022,1,Ciutat Vella,1,el Raval,8,Aparcament,Nombre,89
2022,1,Ciutat Vella,1,el Raval,8,Comerç,Nombre,45
2022,1,Ciutat Vella,1,el Raval,8,Residencial,Nombre,952
2022,1,Ciutat Vella,1,el Raval,8,Sanitat,Nombre,1
2022,1,Ciutat Vella,1,el Raval,8,Solars,Nombre,7
2022,1,Ciutat Vella,1,el Raval,8,Turisme i Hostaleria,Nombre,6
2022,1,Ciutat Vella,1,el Raval,9,Aparcament,Nombre,319
2022,1,Ciutat Vella,1,el Raval,9,Comerç,Nombre,55
2022,1,Ciutat Vella,1,el Raval,9,Ensenyament i Cultura,Nombre,2
2022,1,Ciutat Vella,1,el Raval,9,Esportiu,Nombre,1
2022,1,Ciutat Vella,1,el Raval,9,Oficines,Nombre,13
2022,1,Ciutat Vella,1,el Raval,9,Residencial,Nombre,885
2022,1,Ciutat Vella,1,el Raval,9,Solars,Nombre,2
2022,1,Ciutat Vella,1,el Raval,10,Aparcament,Nombre,374
2022,1,Ciutat Vella,1,el Raval,10,Comerç,Nombre,59
2022,1,Ciutat Vella,1,el Raval,10,Esportiu,Nombre,1
2022,1,Ciutat Vella,1,el Raval,10,Indústria,Nombre,3
2022,1,Ciutat Vella,1,el Raval,10,Oficines,Nombre,14
2022,1,Ciutat Vella,1,el Raval,10,Residencial,Nombre,778
2022,1,Ciutat Vella,1,el Raval,10,Turisme i Hostaleria,Nombre,2
2022,1,Ciutat Vella,1,el Raval,11,Aparcament,Nombre,38
2022,1,Ciutat Vella,1,el Raval,11,Comerç,Nombre,81
2022,1,Ciutat Vella,1,el Raval,11,Ensenyament i Cultura,Nombre,3
2022,1,Ciutat Vella,1,el Raval,11,Espectacles,Nombre,1
2022,1,Ciutat Vella,1,el Raval,11,Indústria,Nombre,1
2022,1,Ciutat Vella,1,el Raval,11,Oficines,Nombre,4
2022,1,Ciutat Vella,1,el Raval,11,Religiós,Nombre,1
2022,1,Ciutat Vella,1,el Raval,11,Residencial,Nombre,1217
2022,1,Ciutat Vella,1,el Raval,11,Solars,Nombre,4
2022,1,Ciutat Vella,1,el Raval,11,Turisme i Hostaleria,Nombre,1
2022,1,Ciutat Vella,1,el Raval,12,Aparcament,Nombre,94
2022,1,Ciutat Vella,1,el Raval,12,Comerç,Nombre,58
2022,1,Ciutat Vella,1,el Raval,12,Ensenyament i Cultura,Nombre,2
2022,1,Ciutat Vella,1,el Raval,12,Religiós,Nombre,1
2022,1,Ciutat Vella,1,el Raval,12,Residencial,Nombre,809
2022,1,Ciutat Vella,1,el Raval,12,Solars,Nombre,1
2022,1,Ciutat Vella,1,el Raval,13,Aparcament,Nombre,102
2022,1,Ciutat Vella,1,el Raval,13,Comerç,Nombre,32
2022,1,Ciutat Vella,1,el Raval,13,Residencial,Nombre,507
2022,1,Ciutat Vella,1,el Raval,13,Solars,Nombre,1
2022,1,Ciutat Vella,1,el Raval,13,Turisme i Hostaleria,Nombre,1
2022,1,Ciutat Vella,1,el Raval,14,Aparcament,Nombre,57
2022,1,Ciutat Vella,1,el Raval,14,Comerç,Nombre,46
2022,1,Ciutat Vella,1,el Raval,14,Residencial,Nombre,590
2022,1,Ciutat Vella,1,el Raval,14,Solars,Nombre,1
2022,1,Ciutat Vella,1,el Raval,15,Aparcament,Nombre,272
2022,1,Ciutat Vella,1,el Raval,15,Comerç,Nombre,32
2022,1,Ciutat Vella,1,el Raval,15,Oficines,Nombre,15
2022,1,Ciutat Vella,1,el Raval,15,Residencial,Nombre,775
2022,1,Ciutat Vella,1,el Raval,15,Solars,Nombre,1
2022,1,Ciutat Vella,1,el Raval,15,Turisme i Hostaleria,Nombre,43
2022,1,Ciutat Vella,1,el Raval,16,Aparcament,Nombre,8
2022,1,Ciutat Vella,1,el Raval,16,Comerç,Nombre,28
2022,1,Ciutat Vella,1,el Raval,16,Espectacles,Nombre,1
2022,1,Ciutat Vella,1,el Raval,16,Oficines,Nombre,2
2022,1,Ciutat Vella,1,el Raval,16,Residencial,Nombre,767
2022,1,Ciutat Vella,1,el Raval,16,Solars,Nombre,1
2022,1,Ciutat Vella,1,el Raval,16,Turisme i Hostaleria,Nombre,2
2022,1,Ciutat Vella,1,el Raval,17,Aparcament,Nombre,10
2022,1,Ciutat Vella,1,el Raval,17,Comerç,Nombre,32
2022,1,Ciutat Vella,1,el Raval,17,Oficines,Nombre,2
2022,1,Ciutat Vella,1,el Raval,17,Residencial,Nombre,814
2022,1,Ciutat Vella,1,el Raval,18,Administracions Publiques,Nombre,1
2022,1,Ciutat Vella,1,el Raval,18,Aparcament,Nombre,91
2022,1,Ciutat Vella,1,el Raval,18,Comerç,Nombre,55
2022,1,Ciutat Vella,1,el Raval,18,Ensenyament i Cultura,Nombre,6
2022,1,Ciutat Vella,1,el Raval,18,Religiós,Nombre,1
2022,1,Ciutat Vella,1,el Raval,18,Residencial,Nombre,574
2022,1,Ciutat Vella,1,el Raval,18,Solars,Nombre,5
2022,1,Ciutat Vella,1,el Raval,18,Turisme i Hostaleria,Nombre,1
2022,1,Ciutat Vella,1,el Raval,19,Administracions Publiques,Nombre,1
2022,1,Ciutat Vella,1,el Raval,19,Aparcament,Nombre,103
2022,1,Ciutat Vella,1,el Raval,19,Comerç,Nombre,148
2022,1,Ciutat Vella,1,el Raval,19,Ensenyament i Cultura,Nombre,4
2022,1,Ciutat Vella,1,el Raval,19,Indústria,Nombre,1
2022,1,Ciutat Vella,1,el Raval,19,Oficines,Nombre,3
2022,1,Ciutat Vella,1,el Raval,19,Residencial,Nombre,1036
2022,1,Ciutat Vella,1,el Raval,19,Solars,Nombre,11
2022,1,Ciutat Vella,1,el Raval,19,Turisme i Hostaleria,Nombre,11
2022,1,Ciutat Vella,1,el Raval,20,Administracions Publiques,Nombre,2
2022,1,Ciutat Vella,1,el Raval,20,Aparcament,Nombre,178
2022,1,Ciutat Vella,1,el Raval,20,Comerç,Nombre,91
2022,1,Ciutat Vella,1,el Raval,20,Ensenyament i Cultura,Nombre,16
2022,1,Ciutat Vella,1,el Raval,20,Oficines,Nombre,32
2022,1,Ciutat Vella,1,el Raval,20,Religiós,Nombre,3
2022,1,Ciutat Vella,1,el Raval,20,Residencial,Nombre,919
2022,1,Ciutat Vella,1,el Raval,20,Sanitat,Nombre,1
2022,1,Ciutat Vella,1,el Raval,20,Solars,Nombre,10
2022,1,Ciutat Vella,1,el Raval,20,Turisme i Hostaleria,Nombre,8
2022,1,Ciutat Vella,1,el Raval,21,Administracions Publiques,Nombre,1
2022,1,Ciutat Vella,1,el Raval,21,Aparcament,Nombre,429
2022,1,Ciutat Vella,1,el Raval,21,Comerç,Nombre,99
2022,1,Ciutat Vella,1,el Raval,21,Ensenyament i Cultura,Nombre,3
2022,1,Ciutat Vella,1,el Raval,21,Oficines,Nombre,143
2022,1,Ciutat Vella,1,el Raval,21,Religiós,Nombre,2
2022,1,Ciutat Vella,1,el Raval,21,Residencial,Nombre,1008
2022,1,Ciutat Vella,1,el Raval,21,Sanitat,Nombre,2
2022,1,Ciutat Vella,1,el Raval,21,Solars,Nombre,7
2022,1,Ciutat Vella,1,el Raval,21,Turisme i Hostaleria,Nombre,19
2022,1,Ciutat Vella,2,el Gòtic,22,Administracions Publiques,Nombre,3
2022,1,Ciutat Vella,2,el Gòtic,22,Aparcament,Nombre,41
2022,1,Ciutat Vella,2,el Gòtic,22,Comerç,Nombre,116
2022,1,Ciutat Vella,2,el Gòtic,22,Ensenyament i Cultura,Nombre,2
2022,1,Ciutat Vella,2,el Gòtic,22,Oficines,Nombre,28
2022,1,Ciutat Vella,2,el Gòtic,22,Residencial,Nombre,639
2022,1,Ciutat Vella,2,el Gòtic,22,Solars,Nombre,3
2022,1,Ciutat Vella,2,el Gòtic,22,Turisme i Hostaleria,Nombre,21
2022,1,Ciutat Vella,2,el Gòtic,23,Administracions Publiques,Nombre,3
2022,1,Ciutat Vella,2,el Gòtic,23,Aparcament,Nombre,160
2022,1,Ciutat Vella,2,el Gòtic,23,Comerç,Nombre,103
2022,1,Ciutat Vella,2,el Gòtic,23,Ensenyament i Cultura,Nombre,3
2022,1,Ciutat Vella,2,el Gòtic,23,Espectacles,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,23,Oficines,Nombre,108
2022,1,Ciutat Vella,2,el Gòtic,23,Religiós,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,23,Residencial,Nombre,944
2022,1,Ciutat Vella,2,el Gòtic,23,Solars,Nombre,4
2022,1,Ciutat Vella,2,el Gòtic,23,Turisme i Hostaleria,Nombre,13
2022,1,Ciutat Vella,2,el Gòtic,25,Administracions Publiques,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,25,Aparcament,Nombre,46
2022,1,Ciutat Vella,2,el Gòtic,25,Comerç,Nombre,139
2022,1,Ciutat Vella,2,el Gòtic,25,Ensenyament i Cultura,Nombre,12
2022,1,Ciutat Vella,2,el Gòtic,25,Indústria,Nombre,2
2022,1,Ciutat Vella,2,el Gòtic,25,Oficines,Nombre,10
2022,1,Ciutat Vella,2,el Gòtic,25,Religiós,Nombre,4
2022,1,Ciutat Vella,2,el Gòtic,25,Residencial,Nombre,665
2022,1,Ciutat Vella,2,el Gòtic,25,Sanitat,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,25,Solars,Nombre,3
2022,1,Ciutat Vella,2,el Gòtic,25,Turisme i Hostaleria,Nombre,5
2022,1,Ciutat Vella,2,el Gòtic,26,Administracions Publiques,Nombre,2
2022,1,Ciutat Vella,2,el Gòtic,26,Aparcament,Nombre,36
2022,1,Ciutat Vella,2,el Gòtic,26,Comerç,Nombre,102
2022,1,Ciutat Vella,2,el Gòtic,26,Ensenyament i Cultura,Nombre,9
2022,1,Ciutat Vella,2,el Gòtic,26,Oficines,Nombre,84
2022,1,Ciutat Vella,2,el Gòtic,26,Religiós,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,26,Residencial,Nombre,690
2022,1,Ciutat Vella,2,el Gòtic,26,Sanitat,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,26,Solars,Nombre,8
2022,1,Ciutat Vella,2,el Gòtic,26,Turisme i Hostaleria,Nombre,8
2022,1,Ciutat Vella,2,el Gòtic,27,Administracions Publiques,Nombre,4
2022,1,Ciutat Vella,2,el Gòtic,27,Aparcament,Nombre,17
2022,1,Ciutat Vella,2,el Gòtic,27,Comerç,Nombre,102
2022,1,Ciutat Vella,2,el Gòtic,27,Oficines,Nombre,8
2022,1,Ciutat Vella,2,el Gòtic,27,Residencial,Nombre,703
2022,1,Ciutat Vella,2,el Gòtic,27,Sanitat,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,27,Solars,Nombre,2
2022,1,Ciutat Vella,2,el Gòtic,27,Turisme i Hostaleria,Nombre,31
2022,1,Ciutat Vella,2,el Gòtic,28,Aparcament,Nombre,798
2022,1,Ciutat Vella,2,el Gòtic,28,Comerç,Nombre,247
2022,1,Ciutat Vella,2,el Gòtic,28,Ensenyament i Cultura,Nombre,6
2022,1,Ciutat Vella,2,el Gòtic,28,Oficines,Nombre,60
2022,1,Ciutat Vella,2,el Gòtic,28,Religiós,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,28,Residencial,Nombre,901
2022,1,Ciutat Vella,2,el Gòtic,28,Sanitat,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,28,Solars,Nombre,2
2022,1,Ciutat Vella,2,el Gòtic,28,Turisme i Hostaleria,Nombre,32
2022,1,Ciutat Vella,2,el Gòtic,29,Aparcament,Nombre,14
2022,1,Ciutat Vella,2,el Gòtic,29,Comerç,Nombre,117
2022,1,Ciutat Vella,2,el Gòtic,29,Ensenyament i Cultura,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,29,Espectacles,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,29,Indústria,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,29,Oficines,Nombre,19
2022,1,Ciutat Vella,2,el Gòtic,29,Residencial,Nombre,560
2022,1,Ciutat Vella,2,el Gòtic,29,Solars,Nombre,3
2022,1,Ciutat Vella,2,el Gòtic,29,Turisme i Hostaleria,Nombre,32
2022,1,Ciutat Vella,2,el Gòtic,30,Administracions Publiques,Nombre,4
2022,1,Ciutat Vella,2,el Gòtic,30,Aparcament,Nombre,712
2022,1,Ciutat Vella,2,el Gòtic,30,Comerç,Nombre,82
2022,1,Ciutat Vella,2,el Gòtic,30,Ensenyament i Cultura,Nombre,14
2022,1,Ciutat Vella,2,el Gòtic,30,Esportiu,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,30,Oficines,Nombre,39
2022,1,Ciutat Vella,2,el Gòtic,30,Residencial,Nombre,1074
2022,1,Ciutat Vella,2,el Gòtic,30,Sanitat,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,30,Solars,Nombre,8
2022,1,Ciutat Vella,2,el Gòtic,30,Turisme i Hostaleria,Nombre,35
2022,1,Ciutat Vella,2,el Gòtic,31,Administracions Publiques,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,31,Aparcament,Nombre,23
2022,1,Ciutat Vella,2,el Gòtic,31,Comerç,Nombre,88
2022,1,Ciutat Vella,2,el Gòtic,31,Ensenyament i Cultura,Nombre,8
2022,1,Ciutat Vella,2,el Gòtic,31,Oficines,Nombre,11
2022,1,Ciutat Vella,2,el Gòtic,31,Religiós,Nombre,1
2022,1,Ciutat Vella,2,el Gòtic,31,Residencial,Nombre,779
2022,1,Ciutat Vella,2,el Gòtic,31,Solars,Nombre,3
2022,1,Ciutat Vella,2,el Gòtic,31,Turisme i Hostaleria,Nombre,22
2022,1,Ciutat Vella,3,la Barceloneta,32,Aparcament,Nombre,14
2022,1,Ciutat Vella,3,la Barceloneta,32,Comerç,Nombre,53
2022,1,Ciutat Vella,3,la Barceloneta,32,Oficines,Nombre,12
2022,1,Ciutat Vella,3,la Barceloneta,32,Residencial,Nombre,904
2022,1,Ciutat Vella,3,la Barceloneta,32,Sanitat,Nombre,2
2022,1,Ciutat Vella,3,la Barceloneta,32,Solars,Nombre,10
2022,1,Ciutat Vella,3,la Barceloneta,32,Turisme i Hostaleria,Nombre,3
2022,1,Ciutat Vella,3,la Barceloneta,33,Aparcament,Nombre,7
2022,1,Ciutat Vella,3,la Barceloneta,33,Comerç,Nombre,24
2022,1,Ciutat Vella,3,la Barceloneta,33,Oficines,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,33,Residencial,Nombre,477
2022,1,Ciutat Vella,3,la Barceloneta,33,Sanitat,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,33,Solars,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,34,Aparcament,Nombre,7
2022,1,Ciutat Vella,3,la Barceloneta,34,Comerç,Nombre,20
2022,1,Ciutat Vella,3,la Barceloneta,34,Residencial,Nombre,541
2022,1,Ciutat Vella,3,la Barceloneta,34,Solars,Nombre,6
2022,1,Ciutat Vella,3,la Barceloneta,35,Aparcament,Nombre,8
2022,1,Ciutat Vella,3,la Barceloneta,35,Comerç,Nombre,15
2022,1,Ciutat Vella,3,la Barceloneta,35,Ensenyament i Cultura,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,35,Residencial,Nombre,616
2022,1,Ciutat Vella,3,la Barceloneta,35,Sanitat,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,35,Solars,Nombre,4
2022,1,Ciutat Vella,3,la Barceloneta,35,Turisme i Hostaleria,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,36,Aparcament,Nombre,660
2022,1,Ciutat Vella,3,la Barceloneta,36,Comerç,Nombre,53
2022,1,Ciutat Vella,3,la Barceloneta,36,Ensenyament i Cultura,Nombre,3
2022,1,Ciutat Vella,3,la Barceloneta,36,Esportiu,Nombre,4
2022,1,Ciutat Vella,3,la Barceloneta,36,Oficines,Nombre,11
2022,1,Ciutat Vella,3,la Barceloneta,36,Residencial,Nombre,552
2022,1,Ciutat Vella,3,la Barceloneta,36,Sanitat,Nombre,4
2022,1,Ciutat Vella,3,la Barceloneta,36,Solars,Nombre,15
2022,1,Ciutat Vella,3,la Barceloneta,36,Turisme i Hostaleria,Nombre,2
2022,1,Ciutat Vella,3,la Barceloneta,37,Aparcament,Nombre,42
2022,1,Ciutat Vella,3,la Barceloneta,37,Comerç,Nombre,45
2022,1,Ciutat Vella,3,la Barceloneta,37,Ensenyament i Cultura,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,37,Indústria,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,37,Residencial,Nombre,564
2022,1,Ciutat Vella,3,la Barceloneta,38,Aparcament,Nombre,8
2022,1,Ciutat Vella,3,la Barceloneta,38,Comerç,Nombre,46
2022,1,Ciutat Vella,3,la Barceloneta,38,Residencial,Nombre,722
2022,1,Ciutat Vella,3,la Barceloneta,38,Turisme i Hostaleria,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,39,Aparcament,Nombre,60
2022,1,Ciutat Vella,3,la Barceloneta,39,Comerç,Nombre,58
2022,1,Ciutat Vella,3,la Barceloneta,39,Religiós,Nombre,2
2022,1,Ciutat Vella,3,la Barceloneta,39,Residencial,Nombre,581
2022,1,Ciutat Vella,3,la Barceloneta,39,Solars,Nombre,2
2022,1,Ciutat Vella,3,la Barceloneta,40,Administracions Publiques,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,40,Aparcament,Nombre,16
2022,1,Ciutat Vella,3,la Barceloneta,40,Comerç,Nombre,50
2022,1,Ciutat Vella,3,la Barceloneta,40,Ensenyament i Cultura,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,40,Residencial,Nombre,553
2022,1,Ciutat Vella,3,la Barceloneta,40,Solars,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,41,Aparcament,Nombre,32
2022,1,Ciutat Vella,3,la Barceloneta,41,Comerç,Nombre,22
2022,1,Ciutat Vella,3,la Barceloneta,41,Ensenyament i Cultura,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,41,Residencial,Nombre,649
2022,1,Ciutat Vella,3,la Barceloneta,41,Solars,Nombre,2
2022,1,Ciutat Vella,3,la Barceloneta,41,Turisme i Hostaleria,Nombre,2
2022,1,Ciutat Vella,3,la Barceloneta,42,Aparcament,Nombre,287
2022,1,Ciutat Vella,3,la Barceloneta,42,Comerç,Nombre,43
2022,1,Ciutat Vella,3,la Barceloneta,42,Ensenyament i Cultura,Nombre,2
2022,1,Ciutat Vella,3,la Barceloneta,42,Indústria,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,42,Oficines,Nombre,2
2022,1,Ciutat Vella,3,la Barceloneta,42,Religiós,Nombre,2
2022,1,Ciutat Vella,3,la Barceloneta,42,Residencial,Nombre,672
2022,1,Ciutat Vella,3,la Barceloneta,42,Sanitat,Nombre,1
2022,1,Ciutat Vella,3,la Barceloneta,42,Solars,Nombre,6
2022,1,Ciutat Vella,3,la Barceloneta,42,Turisme i Hostaleria,Nombre,2
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Administracions Publiques,Nombre,3
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Aparcament,Nombre,797
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Comerç,Nombre,76
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Ensenyament i Cultura,Nombre,7
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Esportiu,Nombre,1
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Indústria,Nombre,3
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Oficines,Nombre,14
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Religiós,Nombre,1
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Residencial,Nombre,809
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Solars,Nombre,14
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Turisme i Hostaleria,Nombre,26
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Aparcament,Nombre,494
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Comerç,Nombre,86
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Ensenyament i Cultura,Nombre,6
